Beacon_Id,AccessionNumber
51962,847.2013.5
51963,847.2013.6
51964,847.2013.7
51965,847.2013.8
51966,847.2013.9
51967,80.2015
51968,81.2015
51969,710.2014
51970,65.2014.1
51971,65.2014.2
51972,65.2014.3
51973,65.2014.4
51974,575.2014.a-d
51975,259.2014
51976,260.2014
51977,261.2014
51978,262.2014
51979,263.2014
51980,1067.2014
51981,222.2014
51982,681.2014
51983,1093.2014
51984,295.2014.a-h
51985,269.2014.a-m
51986,907.2014.1-12
51987,54.2014
51988,50.2014.a-b
51989,602.2014.1
51990,602.2014.2
51991,602.2014.3
51992,602.2014.4
51993,602.2014.5
51994,602.2014.6
51995,602.2014.7
51996,602.2014.8
51997,268.2014
51998,265.2014
51999,266.2014
52000,267.2014
52001,234.2014.1-10
52002,1286.2016
52003,1073.2014
52004,247.2014
52005,3163.2008
52006,3164.2008
52007,3165.2008
52008,3166.2008
52009,63.2014.1
52010,63.2014.2
52011,63.2014.3
52012,63.2014.4
52013,63.2014.5
52014,63.2014.6
52015,63.2014.7
52016,63.2014.8
52017,63.2014.9
52018,63.2014.10
52019,63.2014.11
52020,63.2014.12
52021,281.2014
52022,290.2014
52023,244.2014
52024,243.2014
52025,13.2015
52026,1003.2015
52027,280.2014
52028,642.2014.1-6
52029,246.2014
52030,220.2014
52031,224.2014
52032,444.2015
52033,44.2014.1
52034,44.2014.2
52035,44.2014.3
52036,44.2014.4
52037,44.2014.5
52038,44.2014.6
52039,44.2014.7
52040,44.2014.8
52041,44.2014.9
52042,44.2014.10
52043,44.2014.11
52044,44.2014.12
52045,44.2014.13
52046,44.2014.14
52047,256.2014.a-c
52048,248.2014
52049,253.2014
52050,565.2014
52051,14.2015
52052,15.2015
52053,16.2015
52054,17.2015
52055,10.2015
52056,11.2015
52057,12.2015
52058,9.2015
52059,8.2015
52060,223.2014
52061,233.2014
52062,289.2014.a-c
52063,682.2014.1
52064,682.2014.2
52065,682.2014.3
52066,682.2014.4
52067,682.2014.5
52068,683.2014
52069,257.2014.a-f
52070,548.2014
52071,245.2014
52072,55.2014.1
52073,55.2014.2
52074,55.2014.3
52075,55.2014.4
52076,55.2014.5
52077,235.2014
52078,62.2014.1
52079,62.2014.2
52080,62.2014.3
52081,409.2014
52082,49.2014.1
52083,49.2014.2
52084,49.2014.3
52085,49.2014.4
52086,49.2014.5
52087,49.2014.6
52088,49.2014.7
52089,49.2014.8
52090,49.2014.9
52091,49.2014.10
52092,49.2014.11
52093,49.2014.12
52094,601.2014
52095,264.2014
52096,423.2001.1
52097,423.2001.2
52098,423.2001.3
52099,423.2001.4
52100,423.2001.5
52101,423.2001.6
52102,423.2001.7
52103,423.2001.8
52104,423.2001.9
52105,423.2001.10
52106,423.2001.11
52107,423.2001.12
52108,423.2001.13
52109,423.2001.14
52110,423.2001.15
52111,423.2001.16
52112,423.2001.17
52113,423.2001.18
52114,258.2014
52115,251.2014
52116,545.2014.a-e
52117,254.2014.a-d
52118,1074.2014
52119,788.2013.1
52120,788.2013.2
52121,788.2013.3
52122,788.2013.4
52123,788.2013.5
52124,788.2013.6
52125,788.2013.7
52126,788.2013.8
52127,788.2013.9
52128,788.2013.10
52129,308.2014
52130,309.2014
52131,310.2014
52132,311.2014
52133,312.2014
52134,313.2014
52135,314.2014
52136,315.2014
52137,304.2014
52138,305.2014
52139,306.2014
52140,307.2014
52141,3203.2008.1x1-x4
52142,3203.2008.2x1-x4
52143,3203.2008.3x1-x4
52144,3203.2008.4x1-x4
52145,3203.2008.5x1-x3
52146,3203.2008.6x1-x4
52147,3203.2008.7x1-x4
52148,3203.2008.8x1-x4
52149,369.2016
52150,225.2014.1
52151,225.2014.2
52152,225.2014.3
52153,225.2014.4
52154,225.2014.5
52155,225.2014.6
52156,225.2014.7
52157,225.2014.8
52158,225.2014.9
52159,225.2014.10
52160,225.2014.11
52161,225.2014.12
52162,234.2014.1
52163,543.2014.a-d
52164,544.2014
52165,18.2015
52166,746.2014.1
52167,746.2014.2
52168,746.2014.3
52169,746.2014.4
52170,746.2014.5
52171,746.2014.6
52172,746.2014.7
52173,746.2014.8
52174,746.2014.9
52175,746.2014.10
52176,746.2014.11
52177,746.2014.12
52178,747.2014.1
52179,747.2014.2
52180,747.2014.3
52181,747.2014.4
52182,747.2014.5
52183,747.2014.6
52184,747.2014.7
52185,747.2014.8
52186,747.2014.9
52187,747.2014.10
52188,690.2014.4
52189,741.2014.1
52190,741.2014.2
52191,741.2014.3
52192,741.2014.4
52193,741.2014.5
52194,741.2014.6
52195,741.2014.7
52196,741.2014.8
52197,741.2014.9
52198,741.2014.10
52199,741.2014.11
52200,741.2014.12
52201,744.2014.1
52202,744.2014.2
52203,744.2014.3
52204,744.2014.4
52205,744.2014.5
52206,744.2014.6
52207,744.2014.7
52208,748.2014.1
52209,748.2014.2
52210,748.2014.3
52211,748.2014.4
52212,721.2014
52213,742.2014.1
52214,742.2014.2
52215,742.2014.3
52216,742.2014.4
52217,742.2014.5
52218,718.2014
52219,743.2014.1
52220,743.2014.2
52221,743.2014.3
52222,743.2014.4
52223,743.2014.5
52224,749.2014.1
52225,749.2014.2
52226,749.2014.3
52227,749.2014.4
52228,749.2014.5
52229,749.2014.6
52230,730.2014.7
52231,319.2014.1-2
52232,342.2014
52233,343.2014
52234,936.2008.1
52235,714.2014
52236,305.2016
52237,646.2014
52238,783.2014
52239,372.2015
52240,359.2015
52241,348.2015
52242,377.2015
52243,625.2014
52244,897.2014
52245,898.2014
52246,585.2016
52247,854.2013.3
52248,854.2013.5
52249,854.2013.6
52250,854.2013.7
52251,854.2013.8
52252,854.2013.10
52253,854.2013.12
52254,854.2013.14
52255,854.2013.15
52256,854.2013.16
52257,854.2013.17
52258,854.2013.18
52259,854.2013.20
52260,854.2013.24
52261,292.2014.1
52262,292.2014.2
52263,292.2014.3
52264,292.2014.4
52265,292.2014.5
52266,292.2014.6
52267,292.2014.7
52268,292.2014.8
52269,292.2014.9
52270,292.2014.10
52271,292.2014.11
52272,292.2014.12
52273,292.2014.13
52274,292.2014.14
52275,292.2014.15
52276,854.2013.26
52277,854.2013.27
52278,854.2013.28
52279,854.2013.29
52280,854.2013.30
52281,854.2013.31
52282,854.2013.32
52283,854.2013.33
52284,854.2013.34
52285,854.2013.35
52286,854.2013.36
52287,854.2013.37
52288,854.2013.38
52289,854.2013.39
52290,854.2013.40
52291,854.2013.41
52292,854.2013.42
52293,854.2013.43
52294,854.2013.44
52295,854.2013.45
52296,854.2013.46
52297,854.2013.48
52298,854.2013.49
52299,854.2013.50
52300,854.2013.51
52301,854.2013.54
52302,854.2013.55
52303,854.2013.56
52304,854.2013.57
52305,854.2013.58
52306,854.2013.60
52307,854.2013.61
52308,854.2013.62
52309,854.2013.63
52310,854.2013.64
52311,854.2013.65
52312,854.2013.66
52313,854.2013.68
52314,854.2013.69
52315,854.2013.73
52316,854.2013.74
52317,854.2013.75
52318,854.2013.76
52319,854.2013.77
52320,854.2013.79
52321,854.2013.80
52322,854.2013.81
52323,854.2013.82
52324,854.2013.83
52325,854.2013.85
52326,854.2013.86
52327,854.2013.87
52328,854.2013.88
52329,854.2013.89
52330,854.2013.90
52331,854.2013.92
52332,854.2013.93
52333,854.2013.94
52334,854.2013.96
52335,854.2013.97
52336,854.2013.99
52337,854.2013.100
52338,854.2013.101
52339,854.2013.102
52340,854.2013.103
52341,854.2013.105
52342,854.2013.106
52343,854.2013.108
52344,854.2013.110
52345,854.2013.111.a-c
52346,854.2013.113
52347,854.2013.116
52348,854.2013.117
52349,1148.2014
52350,854.2013.121
52351,854.2013.122
52352,854.2013.125
52353,854.2013.127
52354,854.2013.129
52355,854.2013.130
52356,854.2013.131
52357,854.2013.132
52358,854.2013.133
52359,854.2013.134
52360,854.2013.136
52361,854.2013.137
52362,854.2013.138
52363,854.2013.139
52364,854.2013.140
52365,854.2013.141
52366,854.2013.142
52367,854.2013.143
52368,854.2013.144.x1-x2
52369,854.2013.146
52370,854.2013.148
52371,854.2013.149
52372,854.2013.150
52373,854.2013.152
52374,854.2013.153
52375,854.2013.154
52376,854.2013.155
52377,854.2013.156
52378,854.2013.157
52379,854.2013.158.a-d
52380,854.2013.159
52381,854.2013.160
52382,854.2013.161
52383,854.2013.163
52384,854.2013.164
52385,854.2013.166
52386,854.2013.172
52387,854.2013.173
52388,854.2013.174
52389,854.2013.176
52390,854.2013.177
52391,854.2013.178
52392,645.2014
52393,557.2014
52394,558.2014
52395,3216.2008
52396,3217.2008
52397,566.2014
52398,964.2014
52399,965.2014
52400,966.2014
52401,967.2014
52402,968.2014
52403,969.2014
52404,971.2014
52405,972.2014
52406,973.2014
52407,974.2014
52408,975.2014
52409,854.2013.181
52410,854.2013.183
52411,854.2013.184
52412,854.2013.187
52413,854.2013.189
52414,854.2013.190
52415,854.2013.191
52416,854.2013.192
52417,854.2013.194
52418,854.2013.195
52419,854.2013.196
52420,854.2013.197
52421,854.2013.198
52422,854.2013.199
52423,854.2013.200
52424,854.2013.202.x1-x2
52425,854.2013.203
52426,854.2013.208
52427,854.2013.210
52428,854.2013.213
52429,854.2013.214
52430,854.2013.215.a-b
52431,854.2013.216.a-c
52432,854.2013.218
52433,854.2013.219.x1-x2
52434,854.2013.220
52435,854.2013.221
52436,854.2013.222
52437,854.2013.225
52438,854.2013.226
52439,854.2013.227
52440,854.2013.229
52441,854.2013.233
52442,854.2013.234
52443,854.2013.235
52444,854.2013.236
52445,854.2013.237
52446,854.2013.238
52447,854.2013.239
52448,854.2013.240
52449,854.2013.241
52450,854.2013.242
52451,854.2013.243
52452,854.2013.244
52453,854.2013.245
52454,854.2013.246
52455,854.2013.248
52456,854.2013.249
52457,854.2013.250
52458,770.2014.1-2
52459,1040.2014.a-d
52460,854.2013.251
52461,854.2013.254
52462,854.2013.255
52463,854.2013.257
52464,854.2013.258
52465,854.2013.259
52466,854.2013.260
52467,854.2013.261
52468,854.2013.262
52469,854.2013.263
52470,854.2013.264
52471,854.2013.265
52472,854.2013.266
52473,854.2013.267
52474,854.2013.268
52475,854.2013.269
52476,854.2013.270
52477,854.2013.271
52478,854.2013.272
52479,854.2013.273
52480,854.2013.274
52481,854.2013.275
52482,854.2013.277
52483,854.2013.279
52484,854.2013.280
52485,854.2013.281
52486,854.2013.282.a-c
52487,854.2013.283
52488,854.2013.284
52489,854.2013.285
52490,854.2013.286
52491,854.2013.287
52492,854.2013.289
52493,854.2013.290
52494,854.2013.291
52495,854.2013.292
52496,854.2013.293
52497,854.2013.294
52498,854.2013.295
52499,854.2013.296
52500,854.2013.297
52501,854.2013.298
52502,89.2014
52503,760.2014.6
52504,320.2014.1
52505,320.2014.2
52506,320.2014.3
52507,320.2014.4
52508,320.2014.5
52509,320.2014.6
52510,320.2014.7
52511,320.2014.8
52512,320.2014.9
52513,320.2014.10
52514,320.2014.11
52515,320.2014.12
52516,320.2014.13
52517,320.2014.14
52518,320.2014.15
52519,320.2014.16
52520,320.2014.17
52521,320.2014.18
52522,320.2014.19
52523,320.2014.20
52524,320.2014.21
52525,320.2014.22
52526,320.2014.23
52527,320.2014.24
52528,320.2014.25
52529,320.2014.26
52530,320.2014.27
52531,320.2014.28
52532,812.2012.1
52533,812.2012.2
52534,549.2014
52535,854.2013.310
52536,854.2013.311
52537,854.2013.312
52538,854.2013.313
52539,854.2013.314
52540,854.2013.315
52541,854.2013.316
52542,854.2013.317
52543,854.2013.318
52544,854.2013.319
52545,854.2013.321
52546,854.2013.322
52547,854.2013.323
52548,854.2013.324
52549,854.2013.327
52550,854.2013.328.x1-x2
52551,854.2013.329
52552,854.2013.330
52553,854.2013.331
52554,854.2013.332
52555,854.2013.333
52556,854.2013.334
52557,854.2013.335
52558,854.2013.336
52559,854.2013.337
52560,854.2013.338
52561,854.2013.339
52562,854.2013.340
52563,854.2013.343
52564,854.2013.344
52565,854.2013.345
52566,854.2013.346
52567,854.2013.347
52568,854.2013.348
52569,854.2013.349
52570,816.2014
52571,848.2014
52572,845.2014
52573,70.2002.3
52574,70.2002.4
52575,70.2002.5
52576,829.2014
52577,19.2011.1
52578,19.2011.2
52579,19.2011.3
52580,19.2011.4
52581,19.2011.5
52582,19.2011.6
52583,19.2011.7
52584,19.2011.8
52585,844.2014
52586,550.2014.a-d
52587,1032.2014
52588,562.2014
52589,636.2014
52590,644.2014
52591,546.2014
52592,1035.2014
52593,768.2014
52594,771.2014.1-2
52595,725.2014.1
52596,725.2014.2
52597,725.2014.3
52598,725.2014.4
52599,725.2014.5
52600,657.2014
52601,727.2014.1
52602,727.2014.2
52603,726.2014.1
52604,726.2014.2
52605,726.2014.3
52606,726.2014.4
52607,726.2014.5
52608,726.2014.6
52609,672.2014
52610,676.2014.3
52611,666.2014.1
52612,666.2014.2
52613,666.2014.3
52614,666.2014.4
52615,666.2014.5
52616,666.2014.6
52617,666.2014.7
52618,666.2014.8
52619,666.2014.9
52620,666.2014.10
52621,666.2014.11
52622,666.2014.12
52623,666.2014.13
52624,666.2014.14
52625,666.2014.15
52626,666.2014.16
52627,666.2014.17
52628,666.2014.18
52629,666.2014.19
52630,666.2014.20
52631,666.2014.21
52632,666.2014.22
52633,666.2014.23
52634,666.2014.24
52635,666.2014.25
52636,666.2014.27
52637,666.2014.29
52638,666.2014.30
52639,666.2014.31
52640,666.2014.32
52641,666.2014.34
52642,666.2014.35
52643,666.2014.37
52644,728.2014.2
52645,728.2014.3
52646,728.2014.4
52647,668.2014.2a-b
52648,668.2014.3a-b
52649,668.2014.4a-c
52650,668.2014.5a-b
52651,668.2014.6
52652,729.2014.1
52653,729.2014.2
52654,729.2014.3
52655,729.2014.4a-b
52656,729.2014.5
52657,729.2014.6
52658,729.2014.7
52659,750.2014.1-2
52660,735.2014.1
52661,735.2014.2
52662,735.2014.3
52663,735.2014.4
52664,736.2014.1
52665,736.2014.2
52666,736.2014.3
52667,737.2014.1
52668,737.2014.2
52669,740.2014.1
52670,740.2014.2
52671,740.2014.3
52672,734.2014.2
52673,734.2014.3
52674,734.2014.1
52675,734.2014.4
52676,734.2014.7
52677,734.2014.8
52678,733.2014.1
52679,733.2014.3
52680,733.2014.4
52681,733.2014.6
52682,733.2014.7
52683,733.2014.8
52684,733.2014.10
52685,733.2014.14
52686,733.2014.15
52687,733.2014.16
52688,962.2014
52689,713.2014
52690,794.2014
52691,804.2014
52692,833.2014
52693,759.2014.1
52694,760.2014.7
52695,760.2014.4
52696,760.2014.3
52697,792.2014
52698,781.2014
52699,784.2014
52700,782.2014.1-2
52701,785.2014
52702,786.2014
52703,787.2014
52704,791.2014
52705,790.2014
52706,831.2014
52707,812.2014
52708,815.2014
52709,849.2014
52710,806.2014
52711,817.2014
52712,814.2014
52713,822.2014
52714,828.2014
52715,824.2014
52716,776.2014
52717,840.2014
52718,835.2014
52719,811.2014
52720,802.2014
52721,842.2014
52722,830.2014
52723,832.2014
52724,846.2014
52725,847.2014
52726,836.2014
52727,813.2014
52728,805.2014
52729,803.2014
52730,820.2014
52731,819.2014
52732,839.2014
52733,801.2014
52734,810.2014
52735,807.2014
52736,798.2014
52737,777.2014
52738,850.2014
52739,795.2014
52740,752.2014
52741,837.2014
52742,774.2014
52743,772.2014
52744,773.2014
52745,796.2014
52746,797.2014
52747,838.2014
52748,799.2014
52749,778.2014
52750,800.2014
52751,827.2014
52752,823.2014
52753,551.2014
52754,825.2014
52755,938.2014.1-64
52756,715.2014
52757,547.2014
52758,826.2014
52759,638.2014
52760,779.2014
52761,906.2014
52762,561.2014.A-C
52763,899.2014
52764,1036.2014
52765,578.2014
52766,579.2014
52767,559.2014
52768,563.2014.1
52769,563.2014.2
52770,594.2014
52771,588.2014.a-b
52772,592.2014
52773,590.2014
52774,589.2014
52775,591.2014
52776,595.2014
52777,600.2014
52778,599.2014
52779,583.2014
52780,585.2014
52781,584.2014
52782,586.2014
52783,587.2014
52784,596.2014
52785,593.2014
52786,581.2014
52787,976.2014
52788,979.2014
52789,977.2014
52790,978.2014
52791,980.2014
52792,981.2014
52793,982.2014
52794,983.2014
52795,984.2014
52796,985.2014
52797,986.2014
52798,987.2014
52799,988.2014
52800,989.2014
52801,995.2014
52802,998.2014
52803,990.2014
52804,991.2014
52805,992.2014
52806,993.2014
52807,994.2014
52808,996.2014
52809,997.2014
52810,1001.2014
52811,1002.2014
52812,999.2014
52813,1000.2014
52814,1003.2014
52815,1004.2014
52816,1005.2014
52817,939.2014
52818,940.2014
52819,960.2014
52820,961.2014
52821,793.2014
52822,780.2014
52823,788.2014
52824,789.2014
52825,1037.2014
52826,1038.2014
52827,1039.2014
52828,556.2014.79.x1-x9
52829,834.2014
52830,753.2014
52831,754.2014
52832,607.2014
52833,608.2014
52834,915.2014
52835,916.2014
52836,917.2014
52837,918.2014
52838,919.2014
52839,920.2014
52840,921.2014
52841,922.2014
52842,923.2014
52843,925.2014
52844,926.2014
52845,924.2014
52846,927.2014
52847,928.2014
52848,929.2014
52849,930.2014
52850,931.2014
52851,936.2014
52852,932.2014
52853,933.2014
52854,934.2014
52855,937.2014
52856,935.2014
52857,43.2015.1
52858,632.2014
52859,564.2014
52860,637.2014.a-e
52861,580.2014
52862,554.2014
52863,603.2014
52864,567.2014
52865,570.2014
52866,568.2014
52867,571.2014
52868,569.2014
52869,572.2014
52870,573.2014
52871,574.2014
52872,610.2014
52873,611.2014
52874,612.2014
52875,613.2014
52876,640.2014
52877,641.2014
52878,633.2014
52879,634.2014
52880,635.2014
52881,647.2014
52882,648.2014
52883,649.2014.1-6
52884,650.2014.1-6
52885,542.2014
52886,2202.1967.97.a-b
52887,2202.1967.98
52888,1078.2014.a-x
52889,366.1991.1
52890,366.1991.2
52891,366.1991.3
52892,366.1991.4
52893,366.1991.5
52894,366.1991.6
52895,366.1991.7
52896,366.1991.8
52897,366.1991.9
52898,366.1991.10
52899,366.1991.11
52900,366.1991.12
52901,366.1991.13
52902,366.1991.14
52903,366.1991.15
52904,366.1991.16
52905,366.1991.17
52906,366.1991.18
52907,366.1991.19
52908,366.1991.20
52909,366.1991.21
52910,366.1991.22
52911,366.1991.23
52912,366.1991.24
52913,366.1991.25
52914,366.1991.26
52915,366.1991.27
52916,324.2010.1
52917,324.2010.2
52918,324.2010.3
52919,324.2010.4
52920,324.2010.5
52921,324.2010.6
52922,324.2010.7
52923,324.2010.8
52924,324.2010.9
52925,324.2010.10
52926,324.2010.11
52927,324.2010.12
52928,324.2010.13
52929,324.2010.14
52930,324.2010.15
52931,324.2010.16
52932,324.2010.17
52933,324.2010.18
52934,324.2010.19
52935,324.2010.20
52936,324.2010.21
52937,324.2010.22
52938,324.2010.23
52939,324.2010.24
52940,324.2010.25
52941,324.2010.26
52942,324.2010.27
52943,324.2010.28
52944,1071.2014
52945,1085.2014
52946,3.2015.a-f
52947,243.2015
52948,44.2015
52949,45.2015
52950,46.2015
52951,1105.2014.1
52952,1105.2014.2
52953,1105.2014.3
52954,1105.2014.4
52955,1105.2014.5
52956,1105.2014.6
52957,1066.2014
52958,1088.2014.a-rrrr
52959,1079.2014
52960,1080.2014
52961,1081.2014
52962,1618.2015
52963,1100.2014.1-7
52964,1095.2014
52965,335.2018
52966,1096.2014
52967,1097.2014
52968,1098.2014
52969,1099.2014
52970,1060.2014
52971,1353.1968.1
52972,1353.1968.2
52973,1353.1968.3
52974,1353.1968.4
52975,1353.1968.5
52976,792.1965.1
52977,792.1965.2
52978,792.1965.3
52979,792.1965.4
52980,792.1965.5
52981,792.1965.6
52982,792.1965.7
52983,792.1965.8
52984,792.1965.9
52985,792.1965.10
52986,792.1965.11
52987,792.1965.12
52988,792.1965.13
52989,792.1965.14
52990,792.1965.15
52991,792.1965.16
52992,1087.2014
52993,84.2015
52994,1062.2014
52995,1064.2014
52996,293.2015.1-11
52997,1421.2000.1
52998,604.2014
52999,605.2014
53000,606.2014
53001,628.2014
53002,643.2014.x1-x2
53003,86.2015
53004,87.2015
53005,85.2015
53006,1061.2014
53007,1065.2014
53008,287.2015.a-p
53009,47.2015
53010,347.2015
53011,355.2015
53012,358.2015
53013,407.2015
53014,408.2015
53015,409.2015
53016,411.2015
53017,406.2015
53018,398.2015
53019,390.2015
53020,417.2015
53021,370.2015
53022,412.2015
53023,391.2015
53024,415.2015
53025,421.2015
53026,422.2015
53027,429.2015
53028,430.2015
53029,379.2015
53030,344.2015
53031,356.2015
53032,363.2015
53033,361.2015
53034,362.2015
53035,365.2015
53036,367.2015
53037,48.2015
53038,418.2015
53039,419.2015
53040,399.2015
53041,350.2015
53042,360.2015
53043,366.2015
53044,433.2015
53045,1106.2014
53046,1083.2014.6
53047,1083.2014.2
53048,1083.2014.3
53049,1083.2014.4
53050,1083.2014.5
53051,1083.2014.1
53052,1086.2014
53053,1103.2014
53054,1104.2014
53055,1075.2014
53056,1138.2014
53057,1094.2014
53058,1132.2014
53059,1133.2014
53060,1134.2014
53061,1135.2014
53062,1136.2014
53063,763.2014.2
53064,597.2014.1
53065,597.2014.2
53066,597.2014.3
53067,597.2014.4
53068,597.2014.5
53069,598.2014.1
53070,598.2014.2
53071,598.2014.3
53072,598.2014.4
53073,598.2014.5
53074,598.2014.6
53075,1084.2014
53076,1102.2014
53077,1101.2014
53078,1068.2014
53079,1069.2014
53080,1070.2014
53081,1145.2014
53082,1033.2014
53083,1092.2014
53084,1129.2014
53085,64.2015
53086,272.2015
53087,273.2015
53088,274.2015
53089,1077.2014
53090,275.2015
53091,276.2015
53092,277.2015
53093,278.2015
53094,1121.2014
53095,1120.2014
53096,1118.2014
53097,1119.2014
53098,4.2015
53099,5.2015.a-c.x1-x2
53100,96.2015
53101,42.2015
53102,196.1997.68
53103,619.2014.1
53104,619.2014.2
53105,619.2014.3
53106,619.2014.4
53107,619.2014.5
53108,619.2014.6
53109,619.2014.7
53110,619.2014.8
53111,619.2014.9
53112,616.2014.1
53113,616.2014.2
53114,616.2014.3
53115,616.2014.4
53116,616.2014.5
53117,616.2014.6
53118,616.2014.7
53119,615.2014.1
53120,615.2014.2
53121,615.2014.3
53122,615.2014.4
53123,615.2014.5
53124,1130.2014.1-10
53125,22.2015
53126,23.2015
53127,24.2015
53128,25.2015
53129,26.2015
53130,27.2015
53131,104.2015
53132,98.2015
53133,105.2015
53134,69.2015
53135,70.2015
53136,71.2015
53137,72.2015
53138,246.2015
53139,249.2015
53140,551.2016
53141,63.2015
53142,30.2015
53143,31.2015
53144,6.2015
53145,7.2015
53146,1137.2014
53147,19.2015
53148,131.2015
53149,112.2015
53150,61.2015
53151,62.2015.a-b
53152,102.2015
53153,93.2015
53154,1.2015
53155,2.2015
53156,238.2015.a-b
53157,299.2015
53158,298.2015.1-2
